N,S,D,T,puV2est
28,3,1,6,0.9468266718677181
28,3,1,7,0.9648637939195899
28,3,1,8,0.9803364149492024
28,3,1,9,0.9904773696908127
28,3,1,10,0.9894739867306456
28,3,1,11,0.9962818765804682
28,3,1,12,0.996571676155961
28,3,1,13,0.9905485653152051
28,3,1,14,0.9938710937235659
28,3,1,15,0.9949176289737165
28,3,1,16,0.9919729067680092
28,3,1,17,0.9771500450588795
28,3,1,18,0.9821731818166382
28,3,1,19,0.9815834701717415
28,3,1,20,0.9800230078423527
28,3,1,21,0.981435766567681
28,3,1,22,0.9845602339495546
28,3,1,23,0.988201783018253
28,3,1,24,0.9895060947455725
28,3,2,1,0.9919862854267182
28,3,2,2,0.9920787377813232
28,3,2,3,0.9936969750735376
28,3,2,4,0.9940731895832319
28,3,2,5,0.9938083939791316
28,3,2,6,0.9848316825746337
28,3,2,7,0.987107168799629
28,3,2,8,0.9980784035443113
28,3,2,9,1.0011100391538024
28,3,2,10,0.9929197578318442
28,3,2,11,0.9950616089590344
28,3,2,12,0.9933937993473543
28,3,2,13,0.9841664990702621
28,3,2,14,0.9849603678565179
28,3,2,15,0.9935298476236911
28,3,2,16,0.9956307263568381
28,3,2,17,0.9855073529932737
28,3,2,18,0.9896671770446317
28,3,2,19,0.9888961420140722
28,3,2,20,0.9834110335240555
28,3,2,21,0.9852316424983778
28,3,2,22,0.98620048586139
28,3,2,23,0.989897004784129
28,3,2,24,0.9915983110432487
28,3,3,1,0.9816995903863155
28,3,3,2,0.9819661611385035
28,3,3,3,0.9854674141573535
28,3,3,4,0.9867435063119706
28,3,3,5,0.9873411229058158
28,3,3,6,0.9722306174708637
28,3,3,7,0.9684604556356262
28,3,3,8,0.9780311077847652
28,3,3,9,0.9820527120324094
28,3,3,10,0.9730929761217307
28,3,3,11,0.9780199870388141
28,3,3,12,0.9827181142175977
28,3,3,13,0.974878131370223
28,3,3,14,0.9778565082096017
28,3,3,15,0.9842425170088684
28,3,3,16,0.9807413809804051
28,3,3,17,0.9659940702015553
28,3,3,18,0.9721572787108972
28,3,3,19,0.9751198058471349
28,3,3,20,0.9690033921656555
28,3,3,21,0.9741379885914561
28,3,3,22,0.9778314867185103
28,3,3,23,0.9844751041739694
28,3,3,24,0.9862171283322455
29,1,1,1,0.988580573954721
29,1,1,2,0.9861215781639358
29,1,1,3,0.9830550533309681
29,1,1,4,0.9798837634457244
29,1,1,5,0.9743577812812858
29,1,1,6,0.9499490456353608
29,1,1,7,0.978277673652441
29,1,1,8,0.9842250559528267
29,1,1,9,0.9903771929313151
29,1,1,10,0.9965845090241805
29,1,1,11,0.9999633386394742
29,1,1,12,0.999695511592878
29,1,1,13,0.9998009009782969
29,1,1,14,0.9996460603890267
29,1,1,15,0.9971341168548523
29,1,1,16,0.994888330805884
29,1,1,17,0.9921374612446904
29,1,1,18,0.9927013996748862
29,1,1,19,0.9861764918586731
29,1,1,20,0.9792778191497825
29,1,1,21,0.9808378045857139
29,1,1,22,0.9840721933952317
29,1,1,23,0.987830833736547
29,1,1,24,0.9891689940664986
29,1,2,1,0.9917368235149231
29,1,2,2,0.9918452338659485
29,1,2,3,0.9935259903873012
29,1,2,4,0.9939188745171661
29,1,2,5,0.993607962125494
29,1,2,6,0.9894482946123554
29,1,2,7,1.0010313917227522
29,1,2,8,1.002734148785375
29,1,2,9,1.0015769023439614
29,1,2,10,1.0001707528986346
29,1,2,11,0.9986850376364207
29,1,2,12,0.9963646124074736
29,1,2,13,0.9931870347400631
29,1,2,14,0.9903618408657854
29,1,2,15,0.9956804784880974
29,1,2,16,0.9987106503433661
29,1,2,17,1.0006653788792115
29,1,2,18,1.000405415125955
29,1,2,19,0.9937160167977006
29,1,2,20,0.982796141843184
29,1,2,21,0.9847625291680986
29,1,2,22,0.9857677650987757
29,1,2,23,0.9895839094025423
29,1,2,24,0.9913343430618116
29,1,3,1,0.9810827425817658
29,1,3,2,0.9813832035799201
29,1,3,3,0.9850225823763483
29,1,3,4,0.9863494805795526
29,1,3,5,0.9869017987438572
29,1,3,6,0.976348249760005
29,1,3,7,0.9819542574515827
29,1,3,8,0.9818205750564757
29,1,3,9,0.9815021095632253
29,1,3,10,0.9795410889616728
29,1,3,11,0.980839242018851
29,1,3,12,0.9851771207135467
29,1,3,13,0.9835642470677719
29,1,3,14,0.9829615149772019
29,1,3,15,0.9859535654884023
29,1,3,16,0.9831512523271334
29,1,3,17,0.9807627330080086
29,1,3,18,0.982409354861363
29,1,3,19,0.9795138576580207
29,1,3,20,0.9678339076295224
29,1,3,21,0.9732922516362094
29,1,3,22,0.9771164606718273
29,1,3,23,0.9839769457850843
29,1,3,24,0.9857650323481362
29,2,1,1,0.988580573954721
29,2,1,2,0.9861215781639358
29,2,1,3,0.9830550533309681
29,2,1,4,0.9798837634457244
29,2,1,5,0.9743577812812858
29,2,1,6,0.9441373772981995
29,2,1,7,0.9671895453067884
29,2,1,8,0.9817759394005665
29,2,1,9,0.9901701005707976
29,2,1,10,0.9971939203838066
29,2,1,11,0.9999338151857204
29,2,1,12,0.9996953424844286
29,2,1,13,0.9997990144294907
29,2,1,14,0.9996445308927269
29,2,1,15,0.9971713795442633
29,2,1,16,0.9952768068665112
29,2,1,17,0.9921320762179444
29,2,1,18,0.9884722663771207
29,2,1,19,0.9861764918586731
29,2,1,20,0.9792778191497825
29,2,1,21,0.9808378045857139
29,2,1,22,0.9840721933952317
29,2,1,23,0.987830833736547
29,2,1,24,0.9891689940664986
29,2,2,1,0.9917368235149231
29,2,2,2,0.9918452338659485
29,2,2,3,0.9935259903873012
29,2,2,4,0.9939188745171661
29,2,2,5,0.993607962125494
29,2,2,6,0.9840637845302898
29,2,2,7,0.9904035415180786
29,2,2,8,1.0003761057437197
29,2,2,9,1.0013777341221135
29,2,2,10,1.0007768942479978
29,2,2,11,0.9986553859450424
29,2,2,12,0.9963646422634322
29,2,2,13,0.9931849900385493
29,2,2,14,0.9903600348717532
29,2,2,15,0.9957177447795763
29,2,2,16,0.9990972713274389
29,2,2,17,1.0006606182373086
29,2,2,18,0.9962351132608755
29,2,2,19,0.9937160167977006
29,2,2,20,0.982796141843184
29,2,2,21,0.9847625291680986
29,2,2,22,0.9857677650987757
29,2,2,23,0.9895839094025423
29,2,2,24,0.9913343430618116
29,2,3,1,0.9810827425817658
29,2,3,2,0.9813832035799201
29,2,3,3,0.9850225823763483
29,2,3,4,0.9863494805795526
29,2,3,5,0.9869017987438572
29,2,3,6,0.9708283462291402
29,2,3,7,0.9709426080321446
29,2,3,8,0.9793590140994332
29,2,3,9,0.9812888458677428
29,2,3,10,0.9801670642676082
29,2,3,11,0.9808083857603378
29,2,3,12,0.9851774781369923
29,2,3,13,0.9835619622506149
29,2,3,14,0.9829594711486177
29,2,3,15,0.9859907388562278
29,2,3,16,0.9835459881620741
29,2,3,17,0.9807566795828426
29,2,3,18,0.978099169368978
29,2,3,19,0.9795138576580207
29,2,3,20,0.9678339076295224
29,2,3,21,0.9732922516362094
29,2,3,22,0.9771164606718273
29,2,3,23,0.9839769457850843
29,2,3,24,0.9857650323481362
29,3,1,1,0.988580573954721
29,3,1,2,0.9861215781639358
29,3,1,3,0.9830550533309681
29,3,1,4,0.9798837634457244
29,3,1,5,0.9743577812812858
29,3,1,6,0.9441373772981995
29,3,1,7,0.9629884971693784
29,3,1,8,0.978983703269997
29,3,1,9,0.9898278484557373
29,3,1,10,0.9886474623656009
29,3,1,11,0.9958151251368611
29,3,1,12,0.9961374987829317
29,3,1,13,0.9898260812169208
29,3,1,14,0.9931868637842811
29,3,1,15,0.9942859451832075
29,3,1,16,0.9911960912187824
29,3,1,17,0.9757595396943877
29,3,1,18,0.9809914309301643
29,3,1,19,0.9807540155550587
29,3,1,20,0.9792778191497825
29,3,1,21,0.9808378045857139
29,3,1,22,0.9840721933952317
29,3,1,23,0.987830833736547
29,3,1,24,0.9891689940664986
29,3,2,1,0.9917368235149231
29,3,2,2,0.9918452338659485
29,3,2,3,0.9935259903873012
29,3,2,4,0.9939188745171661
29,3,2,5,0.993607962125494
29,3,2,6,0.9840637845302898
29,3,2,7,0.9863820177379838
29,3,2,8,0.997672020282355
29,3,2,9,1.0010434036772793
29,3,2,10,0.992285810101095
29,3,2,11,0.994527126143181
29,3,2,12,0.9927846785512885
29,3,2,13,0.9830912952108947
29,3,2,14,0.983791851911143
29,3,2,15,0.9928239486860001
29,3,2,16,0.9950455848623039
29,3,2,17,0.9845426817426876
29,3,2,18,0.9888569053651068
29,3,2,19,0.9883747981545903
29,3,2,20,0.982796141843184
29,3,2,21,0.9847625291680986
29,3,2,22,0.9857677650987757
29,3,2,23,0.9895839094025423
29,3,2,24,0.9913343430618116
29,3,3,1,0.9810827425817658
29,3,3,2,0.9813832035799201
29,3,3,3,0.9850225823763483
29,3,3,4,0.9863494805795526
29,3,3,5,0.9869017987438572
29,3,3,6,0.9708283462291402
29,3,3,7,0.9667717102218808
29,3,3,8,0.9765550358080163
29,3,3,9,0.9809400057667568
29,3,3,10,0.971348016959105
29,3,3,11,0.9765368213118362
29,3,3,12,0.9815200166818512
29,3,3,13,0.973288257940339
29,3,3,14,0.9763008761797437
29,3,3,15,0.983039149409401
29,3,3,16,0.9793746352831609
29,3,3,17,0.964033308496772
29,3,3,18,0.9704776589648549
29,3,3,19,0.9740175933239944
29,3,3,20,0.9678339076295224
29,3,3,21,0.9732922516362094
29,3,3,22,0.9771164606718273
29,3,3,23,0.9839769457850843
29,3,3,24,0.9857650323481362
30,1,1,1,0.9880853347723294
30,1,1,2,0.9855252120571452
30,1,1,3,0.9823323290102575
30,1,1,4,0.979028138813648
30,1,1,5,0.973184228012545
30,1,1,6,0.9471708697608191
30,1,1,7,0.9772718027882171
30,1,1,8,0.9839141959126896
30,1,1,9,0.9901535549250297
30,1,1,10,0.9967000037480477
30,1,1,11,1.0002044486348332
30,1,1,12,0.9998212662020634
30,1,1,13,1.0000252239132812
30,1,1,14,0.9999630799239124
30,1,1,15,0.9971441549658637
30,1,1,16,0.9948904038756555
30,1,1,17,0.9920764576831957
30,1,1,18,0.9927118398880147
30,1,1,19,0.9854837157353085
30,1,1,20,0.9783109401135621
30,1,1,21,0.9800048571432601
30,1,1,22,0.9833875205818513
30,1,1,23,0.9873114885418636
30,1,1,24,0.9887029769184655
30,1,2,1,0.991385137353262
30,1,2,2,0.9915055992643927
30,1,2,3,0.9932652994797767
30,1,2,4,0.9936779423855112
30,1,2,5,0.9933292796453692
30,1,2,6,0.988837024885106
30,1,2,7,1.0012751199167071
30,1,2,8,1.0034478397974966
30,1,2,9,1.0019872378554628
30,1,2,10,1.0004908549666123
30,1,2,11,0.998853365393722
30,1,2,12,0.9963011315215287
30,1,2,13,0.9930356244225436
30,1,2,14,0.990157608939455
30,1,2,15,0.9956093072516445
30,1,2,16,0.9989233831153439
30,1,2,17,1.0010658363639962
30,1,2,18,1.0008260681712018
30,1,2,19,0.9933970820823539
30,1,2,20,0.9819960800962207
30,1,2,21,0.9841044943151606
30,1,2,22,0.9851582676938184
30,1,2,23,0.9891424288229239
30,1,2,24,0.990965485666515
30,1,3,1,0.9802462141449969
30,1,3,2,0.9805741697093051
30,1,3,3,0.9843867012330308
30,1,3,4,0.9857771054834568
30,1,3,5,0.9863116893079281
30,1,3,6,0.9750217410015141
30,1,3,7,0.9811509528426485
30,1,3,8,0.981376165359935
30,1,3,9,0.9807744597374558
30,1,3,10,0.9786809697625024
30,1,3,11,0.9799882913448451
30,1,3,12,0.9844765439824934
30,1,3,13,0.9828647329569213
30,1,3,14,0.9823407069913618
30,1,3,15,0.9853380654598319
30,1,3,16,0.9825048891921887
30,1,3,17,0.9800843207175193
30,1,3,18,0.9818702993574512
30,1,3,19,0.9784901257217026
30,1,3,20,0.9663235797309118
30,1,3,21,0.9721228293761722
30,1,3,22,0.9761232500088153
30,1,3,23,0.9832863702318455
30,1,3,24,0.9851462179473707
30,2,1,1,0.9880853347723294
30,2,1,2,0.9855252120571452
30,2,1,3,0.9823323290102575
30,2,1,4,0.979028138813648
30,2,1,5,0.973184228012545
30,2,1,6,0.9410729071517089
30,2,1,7,0.9653219638705105
30,2,1,8,0.980877359272209
30,2,1,9,0.9899886269195359
30,2,1,10,0.9974702341304087
30,2,1,11,1.000193508865616
30,2,1,12,0.9998972947608179
30,2,1,13,1.0000233377875918
30,2,1,14,0.9999615509122608
30,2,1,15,0.9971814172845905
30,2,1,16,0.9953012141539022
30,2,1,17,0.9921322840692276
30,2,1,18,0.987803865576898
30,2,1,19,0.9854837157353085
30,2,1,20,0.9783109401135621
30,2,1,21,0.9800048571432601
30,2,1,22,0.9833875205818513
30,2,1,23,0.9873114885418636
30,2,1,24,0.9887029769184655
30,2,2,1,0.991385137353262
30,2,2,2,0.9915055992643927
30,2,2,3,0.9932652994797767
30,2,2,4,0.9936779423855112
30,2,2,5,0.9933292796453692
30,2,2,6,0.9831924781252024
30,2,2,7,0.9898224422245108
30,2,2,8,1.0005168299107832
30,2,2,9,1.001829790141347
30,2,2,10,1.0012570363658595
30,2,2,11,0.9988423203808877
30,2,2,12,0.9963776552212115
30,2,2,13,0.9930335794092637
30,2,2,14,0.9901558025727568
30,2,2,15,0.9956465762115273
30,2,2,16,0.9993321667076789
30,2,2,17,1.0011217041763731
30,2,2,18,0.9959846157653144
30,2,2,19,0.9933970820823539
30,2,2,20,0.9819960800962207
30,2,2,21,0.9841044943151606
30,2,2,22,0.9851582676938184
30,2,2,23,0.9891424288229239
30,2,2,24,0.990965485666515
30,2,3,1,0.9802462141449969
30,2,3,2,0.9805741697093051
30,2,3,3,0.9843867012330308
30,2,3,4,0.9857771054834568
30,2,3,5,0.9863116893079281
30,2,3,6,0.9692335997372038
30,2,3,7,0.9692837537806793
30,2,3,8,0.9783248974554634
30,2,3,9,0.9806037271306713
30,2,3,10,0.9794715767551299
30,2,3,11,0.9799763950518063
30,2,3,12,0.9845543705672067
30,2,3,13,0.9828624465132255
30,2,3,14,0.9823386618706031
30,2,3,15,0.9853752620593111
30,2,3,16,0.9829225272566477
30,2,3,17,0.980140288247991
30,2,3,18,0.9768707219352009
30,2,3,19,0.9784901257217026
30,2,3,20,0.9663235797309118
30,2,3,21,0.9721228293761722
30,2,3,22,0.9761232500088153
30,2,3,23,0.9832863702318455
30,2,3,24,0.9851462179473707
30,3,1,1,0.9880853347723294
30,3,1,2,0.9855252120571452
30,3,1,3,0.9823323290102575
30,3,1,4,0.979028138813648
30,3,1,5,0.973184228012545
30,3,1,6,0.9410729071517089
30,3,1,7,0.9609153760796865
30,3,1,8,0.9776952691423938
30,3,1,9,0.989536622273978
30,3,1,10,0.987894002857687
30,3,1,11,0.9954909433410092
30,3,1,12,0.9958456819420863
30,3,1,13,0.9891602689013195
30,3,1,14,0.9926692775198487
30,3,1,15,0.9939900575042441
30,3,1,16,0.9906480028846413
30,3,1,17,0.9743493165775221
30,3,1,18,0.979867268156754
30,3,1,19,0.9797998127967392
30,3,1,20,0.9783109401135621
30,3,1,21,0.9800048571432601
30,3,1,22,0.9833875205818513
30,3,1,23,0.9873114885418636
30,3,1,24,0.9887029769184655
30,3,2,1,0.991385137353262
30,3,2,2,0.9915055992643927
30,3,2,3,0.9932652994797767
30,3,2,4,0.9936779423855112
30,3,2,5,0.9933292796453692
30,3,2,6,0.9831924781252024
30,3,2,7,0.9856065210646544
30,3,2,8,0.9974341347629644
30,3,2,9,1.0013873223638274
30,3,2,10,0.9917422160788906
30,3,2,11,0.9941290406693549
30,3,2,12,0.992301362672012
30,3,2,13,0.9820389489986463
30,3,2,14,0.9827405191256212
30,3,2,15,0.992446122124314
30,3,2,16,0.9947113502621863
30,3,2,17,0.9836151431994901
30,3,2,18,0.9881579607552099
30,3,2,19,0.9877987962243842
30,3,2,20,0.9819960800962207
30,3,2,21,0.9841044943151606
30,3,2,22,0.9851582676938184
30,3,2,23,0.9891424288229239
30,3,2,24,0.990965485666515
30,3,3,1,0.9802462141449969
30,3,3,2,0.9805741697093051
30,3,3,3,0.9843867012330308
30,3,3,4,0.9857771054834568
30,3,3,5,0.9863116893079281
30,3,3,6,0.9692335997372038
30,3,3,7,0.9649091961073291
30,3,3,8,0.9751295685518363
30,3,3,9,0.980143821937212
30,3,3,10,0.9695929953505604
30,3,3,11,0.9751030206923763
30,3,3,12,0.9803917043040244
30,3,3,13,0.9716716023975887
30,3,3,14,0.9748226770781752
30,3,3,15,0.9821119053352967
30,3,3,16,0.9781680699899632
30,3,3,17,0.9619762955420765
30,3,3,18,0.9687833271760516
30,3,3,19,0.9727284562343068
30,3,3,20,0.9663235797309118
30,3,3,21,0.9721228293761722
30,3,3,22,0.9761232500088153
30,3,3,23,0.9832863702318455
30,3,3,24,0.9851462179473707
31,1,1,1,0.9879580220901157
31,1,1,2,0.9853700238441995
31,1,1,3,0.9821424810608284
31,1,1,4,0.9788025988946101
31,1,1,5,0.9728931086742769
31,1,1,6,0.9465781412132834
31,1,1,7,0.9770685800080433
31,1,1,8,0.9838044684834909
31,1,1,9,0.9900948500772684
31,1,1,10,0.9967339782981294
31,1,1,11,1.0002579390506527
31,1,1,12,0.9998565716081278
31,1,1,13,1.0000730622404859
31,1,1,14,1.0000012092703352
31,1,1,15,0.9971683474373366
31,1,1,16,0.9948768581236249
31,1,1,17,0.9920185116121999
31,1,1,18,0.9926677669436642
31,1,1,19,0.9853137488851289
31,1,1,20,0.9780751562337635
31,1,1,21,0.9797894752379565
31,1,1,22,0.983209500294649
31,1,1,23,0.987176658566857
31,1,1,24,0.9885831707377267
31,1,2,1,0.9912933469729996
31,1,2,2,0.9914148921008294
31,1,2,3,0.9931933837696125
31,1,2,4,0.9936104457544122
31,1,2,5,0.9932573094769493
31,1,2,6,0.9887082310099119
31,1,2,7,1.0013361090903097
31,1,2,8,1.003552745031635
31,1,2,9,1.0020587180059584
31,1,2,10,1.0005664571595199
31,1,2,11,0.9988919983071198
31,1,2,12,0.9962976760067199
31,1,2,13,0.9930064855224969
31,1,2,14,0.9900876124103744
31,1,2,15,0.9956166211537568
31,1,2,16,0.9989542392774514
31,1,2,17,1.001106808608476
31,1,2,18,1.0008710826248908
31,1,2,19,0.9933138769458897
31,1,2,20,0.981800482532618
31,1,2,21,0.9839334145340107
31,1,2,22,0.9849993061186558
31,1,2,23,0.9890271887359381
31,1,2,24,0.990869861527014
31,1,3,1,0.9800344476489695
31,1,3,2,0.9803655714929249
31,1,3,3,0.9842190172974048
31,1,3,4,0.9856243899398075
31,1,3,5,0.9861634519940841
31,1,3,6,0.9747398271262862
31,1,3,7,0.9809905584752528
31,1,3,8,0.9812384587537302
31,1,3,9,0.9806122495188303
31,1,3,10,0.9785164476073042
31,1,3,11,0.9798188465975329
31,1,3,12,0.9843425799475994
31,1,3,13,0.982723302436565
31,1,3,14,0.9821842859115382
31,1,3,15,0.9852322244623894
31,1,3,16,0.9823546743756096
31,1,3,17,0.9798940146352891
31,1,3,18,0.9817068815679989
31,1,3,19,0.9782433445878169
31,1,3,20,0.9659568794174234
31,1,3,21,0.9718222111954736
31,1,3,22,0.9758670017770067
31,1,3,23,0.9831084607973347
31,1,3,24,0.984988378236666
31,2,1,1,0.9879580220901157
31,2,1,2,0.9853700238441995
31,2,1,3,0.9821424810608284
31,2,1,4,0.9788025988946101
31,2,1,5,0.9728931086742769
31,2,1,6,0.9404176281456726
31,2,1,7,0.9649303946472824
31,2,1,8,0.9807027720562896
31,2,1,9,0.9899715358090723
31,2,1,10,0.9975243891215639
31,2,1,11,1.0002469998664376
31,2,1,12,0.9999325974822201
31,2,1,13,1.0000711762050132
31,2,1,14,0.9999996803169751
31,2,1,15,0.9972056088524661
31,2,1,16,0.9952876739965878
31,2,1,17,0.9920859131153354
31,2,1,18,0.9876632091133767
31,2,1,19,0.9853137488851289
31,2,1,20,0.9780751562337635
31,2,1,21,0.9797894752379565
31,2,1,22,0.983209500294649
31,2,1,23,0.987176658566857
31,2,1,24,0.9885831707377267
31,2,2,1,0.9912933469729996
31,2,2,2,0.9914148921008294
31,2,2,3,0.9931933837696125
31,2,2,4,0.9936104457544122
31,2,2,5,0.9932573094769493
31,2,2,6,0.983006817653028
31,2,2,7,0.9897030360216663
31,2,2,8,1.0005588117178703
31,2,2,9,1.0019423985592917
31,2,2,10,1.0013527078630418
31,2,2,11,0.9988809537214394
31,2,2,12,0.9963741999714375
31,2,2,13,0.9930044404492024
31,2,2,14,0.9900858059159628
31,2,2,15,0.9956538898402445
31,2,2,16,0.9993630102524623
31,2,2,17,1.0011741395163063
31,2,2,18,0.9959342949533835
31,2,2,19,0.9933138769458897
31,2,2,20,0.981800482532618
31,2,2,21,0.9839334145340107
31,2,2,22,0.9849993061186558
31,2,2,23,0.9890271887359381
31,2,2,24,0.990869861527014
31,2,3,1,0.9800344476489695
31,2,3,2,0.9803655714929249
31,2,3,3,0.9842190172974048
31,2,3,4,0.9856243899398075
31,2,3,5,0.9861634519940841
31,2,3,6,0.9688930447276632
31,2,3,7,0.9689363441983154
31,2,3,8,0.9781220684098918
31,2,3,9,0.9804835256960835
31,2,3,10,0.9793277817745234
31,2,3,11,0.9798069482470811
31,2,3,12,0.984420417123656
31,2,3,13,0.9827210156637914
31,2,3,14,0.9821822404650459
31,2,3,15,0.9852694250582469
31,2,3,16,0.982772376285254
31,2,3,17,0.9799617142468025
31,2,3,18,0.9766089981768992
31,2,3,19,0.9782433445878169
31,2,3,20,0.9659568794174234
31,2,3,21,0.9718222111954736
31,2,3,22,0.9758670017770067
31,2,3,23,0.9831084607973347
31,2,3,24,0.984988378236666
31,3,1,1,0.9879580220901157
31,3,1,2,0.9853700238441995
31,3,1,3,0.9821424810608284
31,3,1,4,0.9788025988946101
31,3,1,5,0.9728931086742769
31,3,1,6,0.9404176281456726
31,3,1,7,0.9604789126242662
31,3,1,8,0.9774354511266293
31,3,1,9,0.9894974916752631
31,3,1,10,0.9877498299741041
31,3,1,11,0.9954354430474117
31,3,1,12,0.9957959670462143
31,3,1,13,0.9890314592208248
31,3,1,14,0.9925732444223295
31,3,1,15,0.9939442188508492
31,3,1,16,0.9905431062332293
31,3,1,17,0.9740524204487491
31,3,1,18,0.9796269243181209
31,3,1,19,0.9795725329042895
31,3,1,20,0.9780751562337635
31,3,1,21,0.9797894752379565
31,3,1,22,0.983209500294649
31,3,1,23,0.987176658566857
31,3,1,24,0.9885831707377267
31,3,2,1,0.9912933469729996
31,3,2,2,0.9914148921008294
31,3,2,3,0.9931933837696125
31,3,2,4,0.9936104457544122
31,3,2,5,0.9932573094769493
31,3,2,6,0.983006817653028
31,3,2,7,0.9854446157738219
31,3,2,8,0.9973933072043438
31,3,2,9,1.0014782151414803
31,3,2,10,0.99164074347096
31,3,2,11,0.9940584607991999
31,3,2,12,0.9922124216318555
31,3,2,13,0.9818309956648089
31,3,2,14,0.982534160775099
31,3,2,15,0.9923832419444504
31,3,2,16,0.9946514238696171
31,3,2,17,0.9834212447775297
31,3,2,18,0.9880095441491719
31,3,2,19,0.9876592633258008
31,3,2,20,0.981800482532618
31,3,2,21,0.9839334145340107
31,3,2,22,0.9849993061186558
31,3,2,23,0.9890271887359381
31,3,2,24,0.990869861527014
31,3,3,1,0.9800344476489695
31,3,3,2,0.9803655714929249
31,3,3,3,0.9842190172974048
31,3,3,4,0.9856243899398075
31,3,3,5,0.9861634519940841
31,3,3,6,0.9688930447276632
31,3,3,7,0.9645172946571735
31,3,3,8,0.97484118358459
31,3,3,9,0.9800013159688717
31,3,3,10,0.9692450291159473
31,3,3,11,0.9748211463951744
31,3,3,12,0.9801706479884221
31,3,3,13,0.97134810081018
31,3,3,14,0.9745280867879144
31,3,3,15,0.9819347497947429
31,3,3,16,0.977924706398947
31,3,3,17,0.9615413746248295
31,3,3,18,0.9684197144474354
31,3,3,19,0.9724234650977538
31,3,3,20,0.9659568794174234
31,3,3,21,0.9718222111954736
31,3,3,22,0.9758670017770067
31,3,3,23,0.9831084607973347
31,3,3,24,0.984988378236666
32,1,1,1,0.9878695488200115
32,1,1,2,0.9852578974809258
32,1,1,3,0.9820012955249234
32,1,1,4,0.9786331242600197
32,1,1,5,0.9727149501432341
32,1,1,6,0.9464603703808353
32,1,1,7,0.9771262396716885
32,1,1,8,0.9837875719641456
32,1,1,9,0.9900846593183179
32,1,1,10,0.9967289400375959
32,1,1,11,1.0002552448464364
32,1,1,12,0.9998553074659032
32,1,1,13,1.0000734936998337
32,1,1,14,1.000001632492746
32,1,1,15,0.9971546885202546
32,1,1,16,0.9948576775124165
32,1,1,17,0.9919891663320978
32,1,1,18,0.9926837080009914
32,1,1,19,0.9852501280282728
32,1,1,20,0.9779404790038464
32,1,1,21,0.9796369396689978
32,1,1,22,0.9830812070825676
32,1,1,23,0.9870799484816458
32,1,1,24,0.9884998998677363
32,1,2,1,0.9912264052403815
32,1,2,2,0.9913441039659422
32,1,2,3,0.9931322189149264
32,1,2,4,0.9935508430905257
32,1,2,5,0.9932065426195393
32,1,2,6,0.9886993641286718
32,1,2,7,1.0014453539779606
32,1,2,8,1.0035711347359626
32,1,2,9,1.00206369934536
32,1,2,10,1.00056543665167
32,1,2,11,0.998887751034329
32,1,2,12,0.9962919297545503
32,1,2,13,0.9929981517099971
